essay_id_comp,judge_score
59B8A753F73F,4
59C0B7954201,4
59C968EC9BED,3
59CD6F1E3E98,5
59CD7BE99BD1,3
59DB96D6A677,3
59DC7E507A13,4
59DE92B483E3,3
59DF391EF178,4
59DF6605E8E4,4
59E76F18BFAC,4
59E8C8BE4ACA,4
59EA4BEE9B35,4
5A014068C6F1,4
5A220D6D2F3A,4
5A39C21B332E,5
5A3BABA1AE21,3
5A3EF40C9936,3
5A412BB760A7,4
5A533A7D1C03,3
5A5C03C6F19D,4
5A68798F2808,2
5A6AE4CDEEF1,5
5A7743501C3A,4
5A7EE12D0893,3
5A8078112B57,3
5A87756191DD,4
5A8F4BFCF4F1,3
5A91C6A1224E,3
5A9A9B620C8C,4
5A9C20C851FD,3
5AA56B345704,5
5AA8F2432639,4
5AAE43F07F55,4
5AB3EDABE80F,4
5ABF1468BB07,3
5AC16E188F1B,4
5AC37FFFB62E,3
5AC479FF1B7D,3
5ACA20C17FED,4
5AD3EAC6A195,5
5ADBB426F7FD,3
5ADDA95F6DD0,4
5AE5BAD81018,5
5AEDB0F22B98,4
5AFB5923E1DD,5
5B033D12F24B,4
5B035425DEF3,4
5B0F0AE2457E,4
5B0F0C4C998D,4
5B11DE2C4232,4
5B14D0F18119,3
5B14E2CB36CB,4
5B1796FE9AFB,3
5B222B47AA21,4
5B2822CE075A,4
5B2A66C903D8,3
5B2B04C5E20C,3
5B33DBFCC997,3
5B3B6284CCEC,3
5B4AE145379C,5
5B4F42FD7AB8,3
5B5EC31A45C1,3
5B6020273290,4
5B6CC5060C83,4
5B6F224A710F,3
5B73CB41A1FD,5
5B762EBD64C1,5
5B7839D9261F,4
5B7A026CD3C4,4
5B7E3DF2251F,4
5B7EF88D3947,4
5B89C074E210,3
5B8A26E5511F,4
5B8A8EABE08A,4
5B8D0FA010AA,4
5B8F4494DFEC,2
5B92A6484CCB,4
5B9A78A026ED,3
5B9E1E0553AB,3
5BB2AD58AF12,3
5BB702C07F75,3
5BBD1E5ABCA1,3
5BC187A4FE09,5
5BC582396E5B,4
5BCE3F6D4C83,4
5BD888B4E549,3
5BD8BEC4B87E,4
5BDF483698A5,4
5BE3649A250D,3
5BE6F3FD90DB,4
5BEEB3F5D022,3
5BF438587881,4
5C0A85EEEDDD,4
5C123B44E9B7,4
5C12763A0F7B,5
5C18B01089E2,3
5C2A497012B9,4
5C2C61B71D4B,4
5C2F188C0177,4
5C2F6504DDB7,3
5C3209958B40,3
5C3B7683D560,5
5C3D046EC7CF,3
5C58DF1B1468,4
5C5B17B1E3FA,4
5C5D301481AB,4
5C5EB17E8684,3
5C6687B1AA0B,3
5C680F1815BD,5
5C69455A5553,4
5C73E6F0C191,3
5C742ECB809D,5
5C75F3C6AE71,3
5C7AF7C12082,3
5C7D43A28B7A,4
5C7D64170E32,3
5C843C6BD232,3
5C89C0506A97,3
5C911C2B4F28,4
5C9E35099AEF,4
5C9E6CCEAF57,4
5CA70FA823B1,4
5CA96D4D1F77,3
5CAB30E76547,3
5CB049559D6C,3
5CB2AC659B79,5
5CB615A9027C,4
5CB6D0FC4D80,5
5CBABB7D3A65,3
5CC68A132D2E,4
5CC94F3773B1,4
5CCBFD688D7C,4
5CD698A502C8,3
5CE073B74680,2
5CE0853A33EB,4
5CE0E9A7214D,3
5CE935EFB869,4
5CEA51DD2414,4
5CED5AFA7473,2
5CFD0AB2D231,4
5D021E279D42,4
5D0B341BF482,4
5D20393B5BB9,4
5D24FD22556E,3
5D3A5D985052,4
5D3A82DB2443,3
5D3C4E1B09BB,4
5D438CA4AE18,5
5D44D3B6B7C3,5
5D48FA3291DE,5
5D5F108C0FC9,4
5D67E6FF363D,5
5D74C7B81D0F,4
5D7515123676,4
5D7699670F94,4
5D843D1CD37D,4
5D89C9BCA3B7,3
5D8E6B28C99F,5
5DA8A292351C,4
5DACADC48565,4
5DAE5C8E951C,3
5DAF24E0E18F,3
5DB370AD8EFB,4
5DB4FE5D6A00,4
5DB8391BB037,3
5DB8A4809D87,4
5DC052306F3F,4
5DC140B8BCA4,4
5DC65B4940CF,4
5DC7885F3849,4
5DD0E0AE3472,4
5DD49B415BED,3
5DD5A3F1A234,3
5DF0EDF0D7A5,4
5E021C5964F3,4
5E05A71851AD,4
5E14CA138C09,4
5E178A82D743,3
5E1DC9D62201,4
5E226FB79B69,4
5E26C9276FE3,4
5E320957311B,4
5E33FEEB3EED,3
5E3C351AB579,3
5E411004B068,3
5E460A253EA9,4
5E47B63AEE2A,4
5E5507D2C91E,5
5E5678C3195A,3
5E67059E3067,3
5E6E28DFFAB6,4
5E75902533E2,5
5E77E2114BB2,3
5E8341C10D90,4
5E83F6D46ACA,4
5E88F0EC802B,4
5E8943E437AC,4
5E8B50F6DF84,5
5E9118C7949A,4
5E919DD8B404,4
5E9444EE8F6F,4
5E95EF84B113,3
5E9E3C993595,3
5E9EABBE6805,3
5EA363E66828,3
5EA83BC0530E,5
5EAD3E81CF0E,4
5EB03D5E79DC,4
5EB43212A8DC,4
5EB7A0B134B4,3
5EB99924C996,4
5EB9ECE0BE68,4
5EBCAA54A599,4
5EBDFA356030,3
5EC2696BAD78,4
5EC6E75028EF,4
5EC799B04F58,2
5ECB2C9552EF,3
5ECBD433868E,4
5ECD00F7DBAF,5
5ED9F80F1134,4
5EE37CF33717,3
5EE526AB840B,4
5EE8CB200D9B,4
5EE96783493A,3
5EF21F142C51,4
5EF660E481FF,3
5EF7607660F0,4
5EF9672456E6,5
5EFC63975196,4
5EFE548412A3,4
5F02CAE49707,3
5F0EFFD4CAF7,4
5F1314EFC0BF,4
5F1A624338DD,5
5F1ED0796466,5
5F26913D0F6A,4
5F27253980BB,4
5F3D6FB9F6A0,3
5F498065B47B,4
5F4997E3A45D,4
5F4E561AB62A,3
5F522FE6B030,3
5F584C7A7B66,4
5F63B317E634,4
5F6F7DA0B342,4
5F7773622C17,4
5F897635CDDE,4
5F8C39B2B552,4
5F97B60F370E,3
5F99013AD518,4
5F998012DDCD,4
5FA725C41F36,4
5FA8C1D30129,5
5FAB26EAECD2,4
5FB0797A7BFC,4
5FB3B837BB81,3
5FB8B334138D,4
5FBE6E6D86F9,4
5FCF56BDB113,4
5FCFD7CBEFFD,4
5FD6686E9FE8,4
5FD82A1B4A55,4
5FDFA90D3EDA,3
5FE1CC117D50,3
5FE5DA09149F,3
5FF174EA44A8,4
5FF1D599D746,2
6.15327E+11,4
6.36755E+11,3
6.60366E+11,4
6.77663E+11,3
6.91309E+11,4
6005B14C294E,4
6006F1328003,3
60090FD45183,3
600959D8A343,4
600D15606C01,4
601599CA6F3F,3
602BF2AD3B3B,3
603959BC623B,5
603C2AE099F4,3
603D3019DCC5,4
603D38C864DD,3
603DE0BD3A92,3
6043BA11ED60,4
604BECEA8FBE,3
604E0A104A97,4
604F56303E46,4
605DDF3EA948,3
6060D28C05B6,2
606260AC76E2,4
606699C7A754,3
606B03D848FB,4
606C4015BD6B,3
606C73F97E17,4
60772C514A37,4
607AB7FA0E57,3
6081F7294031,4
60848B9FED16,4
6086E26A9B8B,4
6089950C03C3,3
608A0F691705,4
608B8AF21000,4
608E2E406B74,3
60AEEA05E1A9,3
60B64507D3BD,4
60B8793E4EC5,4
60B9CA06540D,4
60C183CFA58F,5
60C439A28A94,5
60C9C0AC9F48,2
60D5DEB40F45,4
60D68C264688,3
60E686BA1E09,3
60E98C89CF04,4
60F9BE7AF29C,4
60FFF26260C1,5
61055119521E,5
610C4705559E,5
611087AD50CD,4
61112AD2A25E,3
6115AB81F5D6,3
6116446CF0BC,3
6120612BAC0D,3
61294B5B8ADB,4
61343B6C7E0B,4
61398AE8B2EE,4
613F12D063F5,3
6149F0876D30,4
614FF07AA1FC,4
615CFA3ABB2B,3
6166AF313473,4
616B65B19BB2,4
616F112B59F4,3
61722DC84881,3
617350A70F78,4
6173BAAAA7FD,5
617F2F7BF090,4
6180C9A37B2B,4
6183574CA5FC,4
618C71C6B2BE,3
618DF148C39F,4
618F39ACC1CE,4
619180B69DBE,4
61940F7893FF,3
619D4176B04A,5
619F7C42139E,3
619FCB9DAC94,4
61A0FEA827E4,4
61B15EC2F7B6,5
61B3D40AA856,5
61D13513C992,3
61D5DB6C54F7,4
61D89583005B,4
61E87D530E50,3
61EA611AD31A,4
61EDBF8CEC7D,3
61F3B1F549CD,5
6200EAC0CBBF,4
62049767E58C,4
6204A1726C16,4
6208F1920B19,3
620D3774F474,3
620DE3FDAA4F,3
6225570285BC,4
62274F02BC50,3
624586746EB4,4
624A092E7C32,4
624A50DFE702,4
6257C846D070,3
625B5EA39197,4
625EB4BAA19B,4
62654020C48D,3
6269893C45DC,3
626AE66A4F00,3
626D81DA387E,5
627AD4369D37,3
628019536B7A,3
628101B81007,4
62884F478162,4
628AD453CFD8,4
628D02AAB498,4
62903189839,4
6292FA7E5BD1,3
629862A6AB15,3
62A5873FD2BC,5
62A99B6D846E,4
62AA2FDC41C6,3
62AFBD98AFA9,4
62B435DCB587,5
62BE2CD4427F,3
62C57C524CD2,3
62CA32AA1C52,3
62CFC135C5C0,4
62D3895B702E,4
62D65CAACC4A,4
62D796BB3724,4
62D832A8630C,4
62DCC3EF0507,5
62E08644BD3B,4
62E0E0159843,3
62E441E58EC2,4
62E87716DFDB,3
62EA05528EFF,4
62EA3F855DB2,3
62F9D6559F14,3
62FC97D29846,5
62FD49CAE1AE,4
6314A8C1D128,4
631F9CBDFD7A,4
6321CFDD093A,4
632998A6072F,3
63382FEE34A7,4
633E15276E05,4
634150E86FAE,4
6341B5F6D0D5,3
6348F3FAB2F4,4
63496B24B9BD,5
63529F7E789A,4
635484AE3669,3
635BE73842BB,4
635C6FD4CD45,3
636811ED1516,4
636E30C86B69,4
63714646F1F4,4
637673A6DF01,3
637F17D96F48,4
638546C1C924,5
63901FEE7589,4
639AB094CEB1,2
63A908894771,4
63AE2EE9B28A,4
63AFEF7824B1,4
63B4820B55F7,4
63BC0E332F24,4
63C087C70C54,5
63C74FF7DB27,3
63C762CF1FB6,3
63E9529594F9,4
63EE52366E69,4
63F2D35452AC,3
63F533DA2C4E,4
63FA4F48E6F9,3
63FBD807F6A3,3
63FEC53AF437,3
6401CA1C645F,4
6402C64B1444,4
64077B385B48,4
640899CC6EC5,5
640A7B8CBD72,5
640AAB71319F,4
6415C4D644EE,3
64246ED6F213,4
64251865C84E,3
642D1C60A615,3
643133AE3E5F,4
64319E500339,4
644ABEAF2199,4
6458DE216471,4
646500FB5CD3,4
646DBA929C37,4
647A9F4B13E2,3
649807ACDD9F,3
64A4EBA4CC37,5
64B986E7853C,4
64BD20F9CCC8,4
64C09A835374,4
64C6CB509C0C,3
64C934615733,3
64D9D150E43D,3
64DF7B801614,4
64E208B0CC5E,3
64E91043AF2C,4
64EB5FFF3DB9,3
64EB91C84A32,4
64F4EEE18DAF,5
64FDE4FDCDDB,3
6504F77A1674,4
650FFD51AD15,3
65183AEA7FC2,4
651CE6F22A06,3
65231CB357DF,3
65286FBCAD2D,3
652D6561FE8B,3
65353E231139,3
654204F23B4C,4
65447D9FE11E,4
654CA2DA610B,4
655A3B3F19E1,3
6565F5930D6E,3
65688F5C5F82,3
6575CFE1F211,4
6576358C3754,3
6578E97B8E0E,4
65799645548A,3
658428760D94,5
65871B0D00E9,3
6587820089F3,4
6589766A4C78,4
658D9641A1C6,3
659143BDC3B2,4
65980B1BCBAD,4
65991D1DA389,3
65994ACB31EF,3
659A00D789F0,4
65A3291CB6FA,3
65A67EDDDB58,4
65AA1348FD1A,5
65AACA4E3F2E,4
65AEB26E0525,4
65AFC6455E89,3
65B90292739C,3
65D6233D8448,3
65D771A9D1FD,5
65D860D68148,4
65D8D9AA5947,4
65D97AB33D46,3
65DD39531321,4
65E3280D899A,3
65EADED456D1,4
65F4647C00D4,4
65F51DF3A870,5
65F8264950AD,3
66031F0D0329,5
661426A2C8DE,4
6614342DF86D,4
661B7E9A641F,4
6620CDFFF042,3
6621856784A9,3
66288718AF60,3
6629A229A900,5
6629CFE36B2C,4
662BC175152E,4
662E20DE95C8,3
66306888222D,4
663149D85F9C,3
663222D95A56,3
663555E90485,3
663ECF6AF702,3
66418ED2289D,3
6641EA903719,3
66435002F527,4
6645078FF1DD,3
6646414809D0,4
664DC178A65E,3
66500F49DA0A,4
665A2D50F034,3
6661064715FA,3
6661EAEC9023,3
667499205A97,4
6681FEF3AA13,4
6685C02108BA,4
669954011A4C,4
6699DEA066F3,5
669A595FD66F,4
66A42012C206,4
66AA8E8F6789,4
66AD7F03F068,3
66B4C5358537,4
66BFF6F846DA,3
66C8EFF0BD08,3
66C96029DE3B,3
66CDB0D96058,3
66D29FC8F9AD,4
66D810E0A3D1,3
66D9C293DB80,4
66E71B6C50F5,4
66EAC5C59580,4
66EEDB0C0494,4
66F4DE5B55E1,4
66F7AD6B99E2,3
6703193EBE49,4
67115999420C,3
6726B4680CA6,4
672CD0AEEA90,3
672D0F5241A4,5
6743F5B9985B,3
6745076C4F5E,3
674CA6631291,4
675D63C3D265,3
6761F7EC5A94,4
676201F75AB8,4
67631924513E,4
6770A2F02671,3
6776B92E4513,4
67787C34A08F,4
677CF91FDC97,3
6783CF0808E5,5
678504F90802,5
6787D1982CEE,3
6789C92FBD8F,4
678F9DC7579A,5
67907FCA021A,3
6796C7366713,3
67984D18D30D,4
679DC940206E,3
67A24E5541AF,5
67A7E2367263,3
67BBF262FE34,4
67C79BC87A66,4
67C8EC23C79F,4
67D14DACC392,5
67D40BFD6844,4
67D58F9FA53C,3
67DCF9B166A5,3
67E34C1004D4,3
67E48B0CB147,4
67E5376117EF,4
67EA44FE037E,4
67F5281DAE5F,3
67F6F36C0B66,3
67FFAD7BD23C,4
6805FE96E548,4
6806B74BD8E3,4
680BAC6A82BD,4
681279579E8A,3
681B9CD21B07,3
684652D976EB,5
68486609C73E,4
684D9F76006C,4
684DE5B645D8,5
684F637DD1E8,4
6867D67B3444,5
68685615FE0C,4
686901D47360,5
686A0D833422,3
686A4F5FDD23,4
6872BC56971B,4
68822E9EEE00,4
688629E5EF45,4
688EE5891D8C,3
68989269D0E2,3
68998828307D,4
689A9ACF5486,4
68B10E50F695,3
68B1B9C3EA1D,3
68BC89FB3051,3
68BF11B32272,5
68C18C22E48B,4
68C31A543A83,4
68C5CA5BF14B,5
68D384EBB6FB,4
68D68DA97502,4
68E2E5922B31,3
68E7029BE2C0,4
68E95519CBCA,4
68EA100E4CB1,5
68F5B0E051A5,3
690713606EEF,3
690D4166C20C,4
690D9455E629,4
6910A7FECEEA,4
69135A9AD20F,3
69144038DA0E,4
6915333490BD,4
691CEE65C243,4
69241D10E69A,4
692AE96B2A25,4
69327DD44191,3
6937959572F0,4
693B87BAB53F,4
693D502DB723,3
6948779DA63C,4
69545D179252,4
6955B59F6BDC,4
6956113E95B7,4
6957C415FEF9,5
6961829A2E92,4
696261D4BE63,3
6971E147ECDF,4
6974F39BF193,3
697A11B8C862,4
6980434BF3A3,5
6986FE5E3D95,3
698B957C1FAD,4
698C98E57B3D,3
698E89BCF1FD,4
6991D6795EA7,4
699259F14D89,3
699EBFBA9770,3
69A0715FA8A5,5
69A1A0E6B176,4
69BBFF7B8842,4
69BF0FC870C0,4
69C237AC88FF,3
69C6F32846E9,5
69C9C47F8E8A,5
69D18D73D53A,4
69DE06E31D1D,4
69E159567D65,5
69E3314D361E,4
69E49978A8AE,4
69E64FA788BC,3
69E7D8C23897,4
69EE2FC28DD0,3
69F34C1CBE67,3
69F4D7B711FE,4
6A11804E60B6,4
6A14B4BFBFFA,4
6A27243CF725,3
6A273D6F0816,5
6A2AAAC00995,4
6A2DD90BCD04,4
6A36FD955AB7,5
6A3B0EFBDA4A,3
6A416896C5DE,3
6A437891CA7F,4
6A47B80F3283,3
6A62A748E4F0,4
6A62CD23AF8B,4
6A67C3F51562,4
6A78A7225C3F,3
6A78F638EF3D,4
6A7B9BAD96D1,4
6A916423AA6A,4
6A93EFD01EB1,4
6A9615F317EF,4
6A977849DE08,4
6A988A538ED8,4
6A9E327A5D72,4
6AA3A9F9519E,4
6AA91C1058ED,3
6AB3E21421F5,5
6AB7A38DBD70,3
6ABC44A06B02,3
6AC162B7BF45,4
6AC63FF66486,3
6ACDC003F40F,4
6ACEE4C0B638,3
6ACFB267B042,3
6AD64F9A9437,4
6ADE59423D69,3
6AE1BDB955C3,4
6AEC3D4895A7,4
6AEE71815EF0,4
6B030715E953,4
6B06546E87F1,5
6B23A1A47D4A,4
6B292C385744,4
6B32D01DB822,4
6B32EC069C00,3
6B34BD2CA144,3
6B36E17606DE,4
6B38FB57A1D3,3
6B3AF4AD81EA,3
6B3C020565C4,3
6B3C70C249F0,4
6B4CAB939463,3
6B4CE12D92B5,4
6B54832BDB7F,4
6B56C630FFC5,3
6B5809C83978,4
6B5D04317738,3
6B5FA24D86FC,4
6B7FFEA03FE5,4
6B850987631D,3
6B864230D83E,4
6B933220124E,4
6B9658ADB143,5
6B9A69F6E448,3
6B9F6BDE002B,5
6BB78B64A509,3
6BC2B4F5FC00,4
6BC591C09F92,4
6BC6FFB7D1C7,4
6BC7BF3A5D56,3
6BCD21E497A5,4
6BD335C22E05,4
6BDD35D47FCB,3
6BDFC792D2D4,4
6BE489CADC95,3
6BE99331A705,4
6BE9E2687BD6,4
6BEDE1C49244,3
6BF660314A53,4
6BFCF08938D8,4
6BFD37C9B6E6,4
6BFE57AA416B,4
6C014506F9A2,3
6C0442426DD3,4
6C13B2E8B2E7,5
6C151643C67E,3
6C1C86ECD6BC,3
6C25E5BA529E,4
6C2B5C74A377,5
6C30C0076FAD,6
6C3A46E13181,4
6C44DE90E3B3,4
6C47182F230C,4
6C4D40695123,5
6C4DB05BBBF2,4
6C4E27499B8F,4
6C523894E825,4
6C54BA5C90F9,3
6C58D645112B,4
6C59EAA45BC1,4
6C5E715175F9,3
6C663E086B0E,4
6C6F9213C5C4,4
6C7C9840311F,3
6C7F33FA9820,3
6C81C1F21203,4
6C842D6D66A0,4
6C952F781B57,4
6C991A1A6C39,2
6C9EE085A021,3
6C9F4BAEE6E4,4
6CA8D48652D3,3
6CAE55B3180D,4
6CC532978E81,4
6CDA4CFF1F30,4
6CE4C9D54C9C,4
6CEC273AC859,4
6CF1C36F4F23,4
6CF7172119EB,5
6D027100AAF3,4
6D045785B48D,4
6D091EC2A64B,4
6D0960F54CC0,4
6D0DFC557E3B,5
6D119B5A576C,4
6D189F6CF34C,4
6D1F2EB7A389,5
6D1FB567121E,5
6D21E6095A62,4
6D2D945B925E,3
6D39215A55E1,4
6D3CEEF29C44,4
6D3D5F619A29,3
6D42E21D4A28,5
6D43A188D1DD,3
6D45BE9D4539,3
6D4DCE0C2EF6,4
6D50C3075ED7,3
6D5342D9F89C,3
6D552C38EBCB,5
6D5BAFCA5CF7,3
6D5EAA79FB50,5
6D6B05E5478D,4
6D776557E2D5,4
6D7A4D514692,4
6D7B020952E0,4
6D7CB0579AEE,4
6D7FF613393A,4
6D8814C66BB4,4
6D8D977452A1,4
6D9E65B7A322,4
6DA050124183,5
6DADC0DF0C87,5
6DBF918B3AEA,3
6DC268B2F2F3,3
6DC4BC2A440B,4
6DC53CAA1B35,2
6DC91973041A,4
6DD72D0584FA,4
6DDE240B08E9,3
6DE083E38A0F,5
6DEFC88D4E0B,3
6DF4B6E56381,3
6DF747F4A277,4
6DFB980B835D,4
6DFD772CFC64,3
6DFF43AD5171,3
6E050DCAB4E6,4
6E2EA3B14180,4
6E3023F09394,3
6E30CA06DF13,4
6E3219126915,4
6E343BA0B521,4
6E3731F3AF2F,5
6E500B8B5DD9,3
6E596D038721,4
6E59CC205803,5
6E5F280580C4,3
6E60D098D3AA,4
6E67381CC535,3
6E6B1C6D559E,3
6E6BCEE073C6,4
6E6D32164A61,4
6E79DD8F293C,4
6E7B5C8939F7,3
6E80360E58BF,3
6E8B43214951,3
6E8D4C59132C,4
6E8DD4A49F00,4
6E940FF8CC10,4
6EA927368020,3
6ECEC81235E5,5
6ED00F0E1BFE,4
6ED2F18504B1,3
6EE64CBD47FA,4
6EE7AC39A32E,4
6EEC89E5A1A4,4
6EEFC81B16F0,5
6EF90C13B4D7,3
6EF942E79112,3
6F271187D67D,4
6F29660C48D9,4
6F297FC794D9,4
6F29B2264805,4
6F30A0A740AA,3
6F3F3F42FA43,4
6F40445FBA3D,4
6F4951FB29A2,4
6F4CAC98A2D6,3
6F563DEA1D26,4
6F5652DC6E6A,3
6F72C00FFB71,3
6F7CCB64354C,3
6F8081D34E75,4
6F83F249780F,5
6F868B506EB5,2
6F8B90DCF4C5,4
6F9101D079EC,4
6F9173D54DD8,5
6F949796E593,3
6FA1253A087F,4
6FA1977F85C4,4
6FA5454B11D4,4
6FA5D944A279,4
6FAB328F1CF5,5
6FAC69D9A362,4
6FC0142F5E73,3
6FC04D8BDEDE,4
6FC1CB4C0CCF,3
6FC359E7AFD1,4
6FC7030E1395,4
6FC90DA103BA,4
6FD9C7865B56,4
6FDD48A7F9F2,5
6FDDCDDBB509,3
6FDF8A3FE345,4
6FE142AE1BD0,3
6FE36C7E17F1,3
6FE4847F2900,4
6FECBAE9AEDE,4
6FEEBA3EFAE2,4
6FEEF90FD706,4
6FF1769D744A,4
6FF213F44F92,4
6FF3C3A95428,3
7.09821E+11,4
7.4434E+11,4
7.75465E+11,3
7001C733FC64,3
7001F9909BB4,3
7003B12B37B9,3
70041E13A0CC,4
700B6C4E7835,3
700CBE8C8353,4
7014840DF363,4
70269A5240FC,4
702A25E4B218,3
703ED1AC72C4,4
70419DDBEA1F,3
705C7BF3BCF0,5
70613B5BD0B1,3
7062EA2055CB,3
706681C5C2A5,5
708169BA6515,4
708226E85CD6,4
7082A75CC03B,4
709156BCF733,3
70995EB4F599,4
709BFAD9491B,3
709EF21B80F2,4
70A1591F0B20,4
70A25239A8B7,4
70A778488D3F,4
70AA813BB5BF,5
70AB057C7BEA,4
70B291155F0E,4
70BA862F3917,3
70BCA4514358,3
70CD4162725C,4
70D2F22E29D4,4
70D5347F02B0,3
70D7DD568DA6,3
70ED039EAD61,4
70F865624B85,5
70FA14CF404C,4
70FC597EF571,3
71041E811684,4
710819DE9003,4
710928FFC6BC,5
7109E73A180D,5
7117C54BA9D6,5
711C732ABF1F,4
71259B3EA87F,4
7127D8A7CDF5,3
712A5A89778D,5
712C7781C2D9,4
71300EBD502E,3
7138D9E3CC76,3
713B362568B4,4
71466A710ABD,3
7146D46AA496,4
714A13797698,4
714C2CC7885E,4
7157D835228A,4
715ECA916439,4
71621D2D3D49,5
71681FC0F7CF,4
71703F0C0ABD,4
7172C3C82401,3
7181D43663A6,5
7185FB63F21B,4
718D30F59A16,4
718F49EDE5EC,1
7192C44AF0A2,4
71971D412CEC,3
71A690B6C0D6,3
71A7F1FF6BA8,4
71A85D2651C3,4
71B477D6D77E,3
71B7928491A2,3
71BA75E9C429,3
71C866E275D9,5
71CEE0DC98A3,4
71D3F6E61C14,3
71DAC3C0B6CA,3
71DCB7BFA985,4
71DFDFAB8621,5
71E504E02C7F,4
71F8BAE50541,3
71FD7C072BF5,3
7203112033A1,4
7209E2E0A3E4,3
720C8D48B840,4
7214C472823B,3
72173F3A0279,3
721AA6791441,4
7221D7BD4111,3
722412C20BB7,3
72279B65EB03,4
7227B698E693,4
722AB94D10BD,3
723AE830442A,3
723E742AD81A,4
723FE730E8C6,4
7244EE88EFA3,4
7245B7DB7729,3
726191FFAA4A,4
726A55CB1411,4
726E0D51E937,3
72765D1D4721,3
7277DA6BE697,5
727C769BB973,3
727F83C82B08,4
728BCEE2399D,3
728C8B788C4C,4
7292C0A357FA,3
7294BD879F8B,4
72964A81A10C,4
72B22E89D0EE,4
72B5654D61BD,4
72B6ABEFDE0E,4
72B9ED71EAE0,4
72C11495DA32,3
72C2648F9AA4,4
72D8B5600A8F,3
72DAB70BC479,3
72DF448D608C,4
72DF5D84477A,4
72DFE98B5939,3
72EEE627E450,4
7301B174090E,4
73038C17880E,3
7309980B7A6F,4
7309B62216DC,3
730A18816DB0,4
731D759856F0,4
733DB414740E,3
73485E8654B2,4
734ED39AAFBF,4
7350C5796E16,3
735346F7F34E,3
7357BEF32128,4
7359BD785A25,5
735BB8DF6EF6,2
73656858947C,4
73800CBD3F1A,4
73851AC4551C,3
738752DF2122,4
73886FC7FAA1,4
7389808551A6,4
738A2AE1D797,4
738CDF34130F,4
738DC00343DA,4
73A7CE028611,4
73B7AA4CFB1C,4
73B8CA4B266A,4
73C0EEBEA4EC,4
73C9ACF023C7,4
73CDE1582FCB,4
73D03C57B29E,5
73D12C005B3D,3
73D2B941F40F,3
73D52BB6390A,5
73D69658CF95,3
73D6F19E24BD,2
73DE5AB824F0,4
73E0F93F113B,4
73E2C823411B,4
73E8763E5F73,3
73F61C6675AB,3
73F69FA2E0E3,5
73FB23F4670B,4
73FCB4BF3C14,4
7417FAAAD521,3
741CBE3E43C4,3
7424FCCFC984,5
7429789954ED,4
743722F19788,4
743B458B5D2B,5
743D207540B1,4
7443D525E32D,4
7448145C4A5F,4
74495878DAA3,4
744F36739D39,3
7450531F9573,4
7456CE5BB6E2,4
745C60ED8D8D,5
745F880CEFA7,4
7476076AF500,4
747C27055C44,5
7480BDC7C131,3
74823E250780,4
7483C23F8C17,3
7489B153118D,4
748AF6AED4DB,5
749E1B13022A,4
74A11372794B,4
74A1DF7F9403,4
74A95DB15E93,3
74B57E07F63D,3
74B605E72740,5
74C3DBFE6AD1,4
74C44149CA38,5
74C6A9458BFD,4
74CC1D0FE728,4
74CD1613DE1F,4
74CE2F003968,3
74D3781011D8,3
74DAEA65F420,4
74DFB0255FF0,4
74E66DFB5113,4
74F07823BCB9,5
74FF3575E386,3
7503F2114244,4
750AFA674F45,3
751B4C3EA663,3
7526E274A25D,3
75344DED4A43,4
75361406733C,3
753E320B186B,2
7549ED1EDDC9,4
755E2E08FF37,4
75663A9B7490,3
7570F7DF9C98,3
75727BE9749A,4
757C4090BE0E,5
757E9E1595A7,3
7581E5970FE9,4
75843AB21505,4
758703E5BF73,4
758A03587A0E,4
759A5313BDC4,3
759AFC5BD52A,4
759C3FAFA8BF,4
759D8643FC0D,3
75A635A498F4,3
75B4C84E8AC3,4
75B66CAFC3EE,3
75BD2CB94662,3
75C2D5CE58D0,3
75C36F8EC421,3
75C4CC1ABECF,4
75CF1D729EB9,3
75D006293D7F,5
75D2D889464D,4
75DD7D356424,4
75E1AD078830,3
75EB10B417F0,5
75F1E9E4E399,4
75F35B39F4AA,3
75F4DD868EF3,4
75F898F291C7,4
75FADC33519F,3
7600F1C7D884,4
76056531D3D9,5
7623CC7BC75F,3
7631F8FACAED,3
763585B6169F,4
7638EA873CAB,5
763AE37F4BD7,4
763EF698F56B,3
7644C10D8A51,4
764BF089CE9C,5
764CF7C9DF70,5
764E1524D325,4
765A364BDA2E,4
765FE8D30F1A,4
7663EA3B91A3,4
7664117EC6DD,4
76652F60F5D1,4
7672B22A2D8F,4
7675891A9A05,4
767920BDAD93,4
767A8DA91E69,4
7684EDBD6DB7,3
768885A4B61A,4
768D792790F5,5
76932FF6893C,4
7693B8DBE1C0,4
76ABA4C1D852,4
76B1E5A86F75,5
76BF3852B313,4
76BF6BED1A08,4
76C0FD26B20A,3
76CC5A1E920E,4
76CDE9069DBE,4
76D127736D17,4
76D459CE0410,4
76D57BCC7A10,3
76D6A168140D,5
76D946F75D6A,4
76DC969AB5A0,4
76F4A2CFF66B,3
76F9A875942B,3
77049F94BE17,5
7708DEC10E5B,4
770B9AC48B2E,4
77137A574A95,5
771698A8CE95,3
771C8CAD2E80,4
77230760B85F,3
7727F4D58387,4
77289E5A15FD,3
773348315C73,4
77351280D0B0,5
773ED9A4F7C0,4
774AC0E422C9,4
7753F679B922,3
775D4F2FEACE,3
7767F0989650,3
