comment_id,article_id
5994836,380439
5994837,380462
5994861,380064
5994941,380191
5995002,379289
5995030,380455
5995063,380404
5995075,380270
5995134,380334
5995139,380268
5995178,380036
5995203,380312
5995218,380098
5995225,380450
5995237,380463
5995249,380480
5995250,380460
5995281,380481
5995285,380155
5995330,380073
5995343,380323
5995359,380476
5995501,380288
5995522,380473
5995527,380206
5995547,380497
5995736,380220
5995768,380368
5995787,380358
5995789,380490
5995819,380470
5995894,380172
5995902,380511
5995936,380469
5995944,380367
5996032,380245
5996041,380103
5996044,380380
5996069,380525
5996085,380193
5996092,378454
5996094,379911
5996110,380384
5996127,380297
5996210,380501
5996211,380533
5996233,380365
5996262,380536
5996290,380494
5996297,380453
5996318,380185
5996373,380232
5996432,380062
5996440,380492
5996454,380393
5996527,380547
5996627,380322
5996764,380495
5996816,379670
5996844,380545
5996877,379977
5996903,379894
5996935,380532
5997011,380563
5997079,380472
5997140,368837
5997197,380588
5997203,380530
5997208,380566
5997213,380580
5997224,380570
5997242,380576
5997261,380085
5997296,380549
5997311,380499
5997365,380542
5997381,380282
5997532,379957
5997617,380534
5997696,380142
5997718,380321
5997747,380616
5997779,380151
5997807,380307
5997850,377229
5997868,380457
5997885,379698
5997891,380593
5997911,380230
5997968,380628
5998040,380175
5998046,380223
5998071,380633
5998075,380408
5998082,380290
5998173,380635
5998241,380299
5998243,379899
5998292,380262
5998306,380574
5998356,380407
5998392,380395
5998447,380658
5998477,380215
5998485,380660
5998528,380634
5998529,380662
5998534,380211
5998616,380670
5998625,380366
5998655,380674
5998657,380650
5998804,380477
5998887,380637
5999033,380518
5999078,380631
5999130,380594
5999155,380183
5999171,380619
5999176,376800
5999189,380695
5999205,380607
5999273,380669
5999280,380487
5999337,380602
5999350,380329
5999376,380676
5999410,380572
5999433,380586
5999462,380727
5999479,380493
5999546,380735
5999580,380736
5999599,380540
5999669,380746
5999686,379759
5999823,380392
5999829,380755
5999851,380615
5999884,380671
5999927,379994
5999940,380641
6000031,380527
6000056,380517
6000071,380708
6000098,380728
6000165,380510
6000209,380744
6000330,380598
6000355,380780
6000478,380791
6000479,380591
6000507,380654
6000523,380762
6000525,380595
6000531,380673
6000556,380778
6000571,380767
6000577,380801
6000620,380803
6000677,379841
6000691,379762
6000773,380483
6000804,380761
6000815,380587
6000841,380605
6000858,380459
6000866,380444
6000884,380683
6000928,380820
6000992,380548
6001023,380664
6001069,380748
6001086,380701
6001099,380749
6001135,380730
6001140,378149
6001141,380694
6001163,380579
6001199,380832
6001237,380374
6001252,380805
6001257,380227
6001282,380834
6001395,380203
6001416,380840
6001436,380843
6001452,380821
6001533,380700
6001568,380846
6001586,380848
6001599,380802
6001613,380681
6001630,380737
6001640,380851
6001653,380750
6001657,380812
6001715,380471
6001727,380599
6001797,380844
6001807,380760
6001815,380865
6001850,380869
6001851,380137
6001852,380786
6001900,380823
6001910,380873
6001919,380544
6001955,380537
6001975,380622
6002022,380808
6002086,380661
6002092,380854
6002125,380489
6002147,380885
6002154,380886
6002160,380887
6002166,380710
6002283,380126
6002329,380500
6002333,380900
6002339,380360
6002353,380901
6002379,380724
6002392,380871
6002426,380814
6002474,380680
6002477,380756
6002485,380773
6002500,380561
6002516,380809
6002560,380811
6002571,380913
6002629,380906
6002632,380752
6002649,380922
6002679,380925
6002691,380917
6002779,380841
6002795,380879
6002818,380772
6002853,380870
6002854,380933
6002973,380916
6002991,380905
6003047,380950
6003148,380956
6003169,380960
6003214,380687
6003221,380592
6003305,380717
6003378,380979
6003401,380859
6003403,380496
6003476,380692
6003516,380953
6003526,380942
6003527,380723
6003535,380804
6003538,380941
6003580,380856
6003606,380705
6003632,380691
6003647,380842
6003780,380998
6003825,159726
6003840,381000
6003852,380743
6003954,380935
6003967,380860
6004049,380797
6004066,380790
6004069,380959
6004189,380698
6004231,380787
6004239,381022
6004242,381025
6004304,380702
6004314,380932
6004373,380604
6004374,380958
6004385,380520
6004451,381044
6004471,380945
6004538,380845
6004541,380795
6004546,380458
6004556,381021
6004565,381052
6004575,381010
6004591,381055
6004593,380897
6004601,381028
6004612,381002
6004627,381057
6004691,380924
6004699,380800
6004754,380952
6004779,380874
6004817,381037
6004838,380763
6004853,381068
6004913,381074
6004920,380943
6004926,380824
6004928,380747
6004950,378779
6004958,381075
6004967,380930
6005011,379611
6005028,381036
6005061,380994
6005065,380818
6005082,381083
6005083,380961
6005092,380174
6005130,381081
6005219,381067
6005305,380648
6005315,380398
6005415,380893
6005473,380857
6005476,380969
6005500,381118
6005519,379230
6005544,381101
6005591,380853
6005673,380891
6005675,381126
6005780,381034
6005846,381103
6005861,381109
6005887,380689
6005891,381134
6005924,380583
6005935,380813
6005940,380145
6005951,381140
6005961,381090
6005969,381144
6005993,380948
6006000,381050
6006003,381146
6006089,381124
6006101,381154
6006168,380829
6006180,337584
6006310,381077
6006389,381173
6006430,380468
6006473,381104
6006549,381175
6006565,380939
6006654,380753
6006689,381142
6006754,378489
6006790,380835
6006810,381054
6006861,380338
6006907,381031
6006980,381161
6007014,380946
6007027,381186
6007097,381094
6007223,380894
6007320,381135
6007369,381073
6007379,381174
6007392,381043
6007410,381063
6007524,380224
6007649,381102
6007695,381062
6007946,381143
6007991,381032
6007997,381214
6007999,381150
6008048,381216
6008131,380876
6008152,381048
6008233,381107
6008306,381217
6008310,381172
6008393,380416
6008399,381229
6008434,381114
6008506,381234
6008531,381208
6008635,380973
6008639,381106
6008657,380908
6008705,380107
6008712,381244
6008716,381225
6008742,381246
6008772,381250
6008777,381117
6008791,380936
6008799,381112
6008819,380847
6008845,380861
6008874,381056
6008881,381212
6008883,381239
6008936,378661
6008947,381257
6008948,381252
6008986,381058
6009009,380348
6009013,380707
6009065,380883
6009067,380990
6009088,380882
6009102,380902
6009120,381262
6009153,306294
6009215,380987
6009285,381269
6009287,381270
6009331,381127
6009396,381259
6009463,381231
6009489,380849
6009498,381039
6009537,380686
6009543,380904
6009815,381293
6009821,381215
6009851,381253
6009950,381291
6010018,381263
6010029,381303
6010042,381233
6010048,381305
6010064,381300
6010088,381178
6010091,381266
6010160,381310
6010169,381311
6010202,381128
6010259,381288
6010286,381232
6010294,381046
6010296,381320
6010305,381321
6010394,381296
6010399,381182
6010484,381286
6010487,381138
6010521,381166
6010561,380986
6010579,381329
6010607,381326
6010621,381149
6010626,366211
6010631,381340
6010653,381245
6010659,381256
6010660,381334
6010676,381207
6010786,381187
6010792,381299
6010795,381350
6010826,381352
6010837,381353
6010877,381100
6010908,381011
6010920,381357
6011064,380993
6011111,381356
6011222,380955
6011230,381384
6011329,380758
6011411,381180
6011426,361867
6011575,381015
6011694,380975
6011757,381004
6011765,381131
6011828,381141
6011830,381247
6011845,381342
6011866,381367
6011898,381213
6011899,381354
6011906,381421
6011956,381339
6011961,380785
6011975,381306
6011999,381428
6012242,381327
6012262,381337
6012313,381344
6012316,380877
6012329,379750
6012340,381405
6012371,380962
6012445,381312
6012472,381162
6012497,381258
6012532,381381
6012696,381448
6012758,381268
6012768,373252
6012769,381145
6012772,381455
6012839,381372
6012932,381059
6013009,381459
6013019,381322
6013059,381411
6013067,381388
6013106,381429
6013116,381413
6013170,378129
6013212,381442
6013218,381370
6013224,380775
6013231,381443
6013308,378695
6013323,381373
6013340,380815
6013342,381426
6013403,379727
6013441,381179
6013458,381476
6013473,381454
6013581,381444
6013680,381487
6013746,381346
6013748,381403
6013749,381490
6013794,381351
6013823,381472
6013870,381419
6013876,381493
6013912,381445
6014008,381064
6014018,380858
6014246,381096
6014325,381463
6014440,381507
6014480,380617
6014489,381332
6014722,381519
6014755,381522
6014803,381318
6014833,381528
6014865,381005
6014981,381192
6015047,381125
6015064,381534
6015073,381108
6015106,381500
6015107,381537
6015271,381497
6015379,381492
6015461,381552
6015496,381457
6015507,381557
6015568,381398
6015571,381545
6015600,381533
6015606,381532
6015679,381548
6015686,381510
6015725,381482
6015815,381520
6015873,381535
6015905,381467
6015933,381464
6015984,381401
6016090,381561
6016113,381538
6016119,359231
6016131,367710
6016206,381466
6016246,381543
6016268,381014
6016270,381038
6016343,381583
6016361,381568
6016483,381453
6016512,381588
6016518,381423
6016567,381435
6016639,381542
6016640,381527
6016673,381396
6016705,381567
6016737,381224
6016789,381598
6016812,368677
6016825,381431
6016828,381601
6016850,381592
6016869,381604
6016879,381091
6016893,381009
6016908,379951
6016909,381606
6016925,381084
6016931,381473
6016937,381319
6016942,381605
6016974,381505
6017050,381521
6017130,381617
6017135,379250
6017182,381585
6017192,380320
6017242,381452
6017284,381188
6017294,381541
6017300,381610
6017390,381501
6017425,381571
6017433,366227
6017434,379046
6017441,381600
6017466,381470
6017544,381526
6017569,381202
6017603,381646
6017640,381650
6017687,381654
6017770,381658
6017778,381562
6017801,380972
6017843,381422
6017852,381602
6017856,381666
6017857,381652
6017864,381569
6017878,379726
6018019,381475
6018059,381323
6018157,381665
6018208,381485
6018225,381649
6018253,381364
6018347,381689
6018407,381591
6018531,381657
6018577,381566
6018597,381420
6018619,381704
6018669,381651
6018782,381712
6018784,380866
6018804,381347
6018823,381709
6018906,381664
6019001,381638
6019019,381065
6019041,381730
6019157,381430
6019158,381687
6019193,379567
6019242,381656
6019249,381635
6019251,381621
6019261,381740
6019289,381663
6019334,381706
6019341,381691
6019389,381559
6019411,381667
6019413,381723
6019420,381692
6019447,381746
6019550,381750
6019634,381603
6019660,381549
6019662,381643
6019699,381748
6019741,381718
6019836,381758
6019913,381574
6019915,381637
6019916,381289
6019920,381762
6019968,381498
6019973,381640
6020125,381170
6020138,381702
6020153,381757
6020211,381788
6020306,381544
6020320,381375
6020431,381741
6020450,381794
6020478,381462
6020547,381715
6020561,381512
6020628,381547
6020700,381662
6020769,381708
6020775,381348
6020802,381265
6020890,381821
6021013,381513
6021111,381781
6021142,381594
6021282,381595
6021385,381797
6021406,381820
6021442,381694
6021461,380926
6021480,380646
6021481,381753
6021539,381624
6021621,381590
6021625,380911
6021633,381616
6021650,381572
6021688,381509
6021753,381846
6021760,380970
6021773,380779
6021786,381860
6021788,381725
6021812,381858
6021826,381795
6021845,381861
6021866,381787
6021869,381826
6021895,381558
6021896,381711
6021908,381869
6021977,381872
6021980,381341
6022068,381876
6022119,381798
6022187,381779
6022327,381759
6022346,381886
6022448,381882
6022449,381679
6022482,381732
6022487,381782
6022520,381888
6022555,381681
6022594,381698
6022608,381895
6022609,381834
6022631,381896
6022664,381883
6022710,381661
6022722,381901
6022764,381889
6022801,381809
6022825,381909
6022846,381910
6022888,381632
6022905,381838
6022920,381916
6022937,380929
6023013,381070
6023018,381825
6023037,381928
6023056,378257
6023057,381917
6023062,381902
6023108,381931
6023199,381020
6023363,381338
6023371,381942
6023464,381881
6023479,381636
6023495,381676
6023525,381829
6023554,381833
6023572,381745
6023611,381960
6023673,381898
6023675,381836
6023699,381701
6023859,381772
6023888,381837
6023900,381974
6023902,381941
6023904,381642
6023914,381971
6023948,381949
6023988,381952
6024019,381631
6024081,381777
6024099,381989
6024115,381890
6024127,381884
6024141,381933
6024146,381817
6024171,381774
6024202,381977
6024205,381997
6024221,381478
6024279,381424
6024281,381915
6024283,381397
6024358,382007
6024398,381983
6024424,381752
6024496,382015
6024507,381943
6024517,381970
6024553,381894
6024565,382019
6024566,381853
6024573,381771
6024578,382002
6024627,381800
6024632,381683
6024642,381633
6024649,380817
6024655,381992
6024671,381686
6024789,381599
6024808,382034
6024811,381678
6024832,382035
6024906,381995
6024967,381769
6024977,382005
6025012,382042
6025017,382009
6025065,382051
6025128,382008
6025141,381905
6025170,382060
6025174,382029
6025180,380782
6025181,381940
6025229,382064
6025305,381911
6025339,382077
6025347,381506
6025391,382081
6025479,381824
6025536,381727
6025557,381900
6025564,382054
6025604,381976
6025606,381749
6025661,382003
6025665,381982
6025785,382083
6025933,381808
6025960,382094
6025970,381653
6025978,381119
6026025,381904
6026038,381919
6026123,382116
6026134,382118
6026164,381716
6026202,368550
6026217,381987
6026240,382095
6026255,381892
6026281,381991
6026301,381848
6026401,382121
6026414,382115
6026743,381972
6026797,382139
6026828,381903
6026888,381950
6026893,381818
6026895,382144
6026930,382113
6026987,380621
6027001,381813
6027003,382151
6027019,381957
6027084,382132
6027122,382148
6027164,382153
6027210,381865
6027212,382065
6027217,382163
6027219,382158
6027230,382137
6027329,381648
6027347,342674
6027365,381891
6027381,382170
6027418,382011
6027453,381956
6027501,382162
6027502,382179
6027518,382155
6027528,382085
6027531,382124
6027535,382041
6027612,382074
6027657,382087
6027689,352487
6027698,381773
6027711,382096
6027742,382191
6027763,382193
6027781,382055
6027822,382122
6027848,382134
6027855,381713
6027914,381785
6027988,382149
6028000,382076
6028016,382205
6028028,382195
6028030,382167
6028059,382088
6028111,382214
6028146,382217
6028244,382186
6028245,382225
6028259,382106
6028287,382227
6028298,381597
6028377,382209
6028395,381690
6028407,382187
6028455,382180
6028536,382233
6028622,382175
6028646,382184
6028671,380614
6028756,382237
6028768,381962
6028777,382247
6028788,382213
6028791,382201
6028826,382131
6028862,381790
6028898,381805
6028911,382226
6028918,382016
6028919,382253
6028921,382254
6028938,382032
6028951,382255
6028994,382185
6029012,381959
6029015,381906
6029036,382129
6029082,382222
6029135,381994
6029142,382105
6029231,382049
6029243,381645
6029263,382141
6029355,381695
6029397,381951
6029417,382283
6029428,382236
6029488,382001
6029528,381404
6029536,382112
6029563,382057
6029600,382071
6029629,382292
6029695,382220
6029724,381935
6029725,381969
6029846,382300
6029858,144251
6029917,382203
6030012,382309
6030035,382026
6030051,382312
6030107,382316
6030111,381747
6030194,382069
6030229,382275
6030230,381981
6030271,382050
6030274,382244
6030367,381908
6030428,382311
6030446,382119
6030465,382117
6030526,382218
6030545,382172
6030649,382296
6030661,382256
6030714,382348
6030821,382210
6030844,382089
6030866,382267
6030877,382274
6030883,382152
6030898,367687
6030956,382325
6031012,382365
6031019,382352
6031031,382366
6031032,382340
6031043,381660
6031091,382356
6031131,382371
6031235,382033
6031398,382169
6031458,382374
6031496,381721
6031651,382021
6031661,382276
6031669,382397
6031714,381963
6031765,382408
6031774,382318
6031845,382052
6031865,381726
6031877,382414
6031904,382188
6031949,381133
6031983,382345
6031993,381850
6032155,381123
6032211,382375
6032254,382386
6032277,381707
6032354,382098
6032417,382431
6032418,382445
6032427,381736
6032456,382410
6032488,381371
6032566,382455
6032568,381874
6032616,382458
6032696,382438
6032704,382341
6032706,382464
6032708,382465
6032716,382429
6032791,382473
6032804,382421
6032847,382242
6032850,382405
6032855,382412
6032891,382394
6032928,382359
6032933,382482
6032942,382317
6032955,382416
6032959,382038
6033041,382477
6033229,382353
6033411,382449
6033475,377291
6033545,382507
6033585,382539
6033627,382476
6033672,382545
6033720,382104
6033746,382370
6033770,381729
6033818,381937
6033924,382565
6033974,382224
6033997,382488
6034014,382564
6034056,382475
6034074,382573
6034093,382407
6034106,382447
6034122,382574
6034164,382460
6034185,380827
6034316,382337
6034324,382474
6034370,382373
6034385,382500
6034458,382059
6034462,382012
6034524,382469
6034533,382183
6034534,382485
6034547,382596
6034559,382338
6034661,382542
6034662,382362
6034677,382557
6034679,382601
6034841,382534
6034843,381849
6034870,382551
6034967,382423
6035013,382363
6035047,382624
6035070,382602
6035093,382626
6035111,382628
6035138,382594
6035152,382578
6035184,382629
6035201,382632
6035253,382631
6035296,382277
6035310,382430
6035327,382243
6035336,382489
6035404,382448
6035410,382639
6035459,382156
6035495,382384
6035504,382582
6035510,382641
6035533,376940
6035538,382326
6035548,382505
6035562,382470
6035572,382446
6035666,382221
6035675,382355
6035712,379806
6035740,382575
6035765,382487
6035768,382654
6035774,382655
6035793,382576
6035799,382486
6035848,382495
6035876,382402
6035889,382393
6035908,382579
6035951,382636
6035957,382555
6036018,382619
6036033,382501
6036073,382672
6036082,382571
6036094,382432
6036111,382480
6036146,382611
6036161,382437
6036256,382521
6036374,382284
6036412,382215
6036428,382249
6036576,381755
6036584,382566
6036595,382680
6036651,382630
6036669,382461
6036676,382658
6036705,382322
6036755,382704
6036769,382706
6036781,382428
6036803,382540
6036804,382435
6036809,382660
6036831,382695
6036902,382535
6036916,382697
6036935,382713
6036938,382714
6036980,382070
6037021,382718
6037032,382606
6037038,382689
6037055,382715
6037133,382128
6037197,382725
6037204,382705
6037273,382452
6037304,382724
6037324,382625
6037363,382649
6037377,382608
6037431,382605
6037437,382615
6037629,382752
6037734,382756
6037768,382701
6037772,382754
6037785,382454
6037809,382662
6037838,382463
6037846,382372
6037869,379544
6037901,382621
6037917,377074
6037925,382766
6037926,382762
6037932,382694
6037962,382723
6038014,382761
6038023,382524
6038068,382585
6038110,382285
6038130,380732
6038145,382779
6038167,382491
6038184,382765
6038201,382287
6038224,382784
6038323,382329
6038363,382771
6038372,382794
6038383,382786
6038435,382651
6038586,382281
6038599,382804
6038618,382741
6038722,382777
6038730,382810
6038746,382780
6038764,382729
6038777,382793
6038838,382637
6038841,382685
6038910,382731
6038986,382479
6039025,382666
6039032,382803
6039076,382592
6039101,382749
6039140,382490
6039144,382232
6039212,382753
6039216,382665
6039254,382785
6039281,337741
6039332,382720
6039351,382768
6039385,382643
6039414,378637
6039430,382294
6039467,382851
6039480,382703
6039567,382853
6039633,382686
6039635,382389
6039656,380560
6039755,382864
6039925,382875
6039934,382640
6039938,382809
6039969,382735
6039984,382678
6040048,382653
6040125,382892
6040286,382657
6040354,382870
6040402,382453
6040424,382805
6040538,382836
6040542,382916
6040602,382921
6040659,382930
6040755,382808
6040770,382898
6040797,382847
6040803,382888
6040837,382949
6040905,376613
6040928,382965
6040938,382824
6040988,382945
6041012,382712
6041020,382974
6041079,382913
6041124,382857
6041244,382879
6041275,382862
6041330,382782
6041339,382845
6041346,382933
6041390,382929
6041391,383003
6041398,382872
6041418,382496
6041448,383006
6041459,383007
6041527,383001
6041531,382919
6041536,382908
6041537,313352
6041543,382740
6041546,383009
6041559,382951
6041605,382427
6041625,382783
6041633,382331
6041648,383016
6041676,382664
6041689,382849
6041732,382982
6041887,382957
6041892,383024
6041927,382798
6041932,382937
6042069,383030
6042092,382788
6042110,382899
6042132,382806
6042231,382742
6042234,382877
6042246,382874
6042289,382973
6042329,382690
6042336,382827
6042343,382743
6042366,382866
6042370,382999
6042376,383013
6042517,382510
6042587,382497
6042609,382683
6042667,382884
6042678,383000
6042700,383061
6042701,382955
6042714,382959
6042732,383002
6042801,383068
6042831,382972
6042873,382832
6042899,382856
6042907,383075
6042947,376730
6042959,382922
6042995,382682
6043024,381006
6043042,382917
6043062,383085
6043066,383072
6043151,382790
6043224,382939
6043321,383056
6043339,382915
6043354,382952
6043362,382980
6043405,383062
6043456,383032
6043528,383113
6043546,382995
6043556,382759
6043589,382745
6043605,382855
6043615,382859
6043625,382961
6043626,383122
6043658,383126
6043689,333164
6043715,361832
6043727,382807
6043754,383064
6043786,383130
6043789,382841
6043845,382878
6043858,383047
6043911,383141
6044003,383078
6044053,383140
6044230,383155
6044254,382991
6044267,382802
6044306,382881
6044324,383151
6044364,383153
6044464,383163
6044495,382789
6044532,383159
6044550,382948
6044629,382894
6044636,382954
6044700,383174
6044758,383178
6044788,383037
6044822,382767
6044844,380742
6044868,383180
6044959,383143
6044973,383183
6044979,382700
6045006,383171
6045011,383157
6045014,383088
6045041,383100
6045098,382775
6045119,383189
6045236,383167
6045411,382971
6045517,383129
6045540,383027
6045595,383185
6045686,382819
6045773,382462
6045796,383042
6045833,383102
6045925,383220
6045937,382738
6045972,383223
6046030,383065
6046083,382814
6046112,383229
6046115,383230
6046132,383204
6046141,383232
6046151,382398
6046382,383127
6046411,383224
6046474,383243
6046488,382681
6046522,383246
6046531,383247
6046582,383251
6046658,383145
6046673,383256
6046765,383172
6046784,383222
6046816,383146
6046853,378208
6046859,383217
6046937,383198
6047020,382969
6047065,383205
6047127,383197
6047149,382947
6047164,383156
6047231,383199
6047304,383288
6047311,383212
6047367,383291
6047423,383020
6047463,383226
6047481,383253
6047507,383303
6047519,383305
6047588,383216
6047700,383053
6047712,383161
6047721,383188
6047726,383142
6047771,383244
6047791,383193
6047851,383231
6047859,380105
6047868,382599
6047872,383261
6047880,383131
6047882,383206
6047927,383331
6047929,382617
6047969,383290
6047976,383295
6047995,383249
6047997,382963
6048006,383147
6048026,383080
6048043,383294
6048118,383208
6048139,383351
6048146,383277
6048181,383355
6048189,383328
6048206,382953
6048207,382927
6048325,382914
6048408,383336
6048440,383374
6048462,383134
6048489,383046
6048490,383060
6048495,383259
6048530,383282
6048582,383387
6048630,383392
6048637,383393
6048786,382382
6048837,383410
6048847,383389
6048890,380165
6048914,383266
6048927,383426
6048962,382958
6048967,383269
6049012,382671
6049018,383425
6049045,383433
6049080,383274
6049115,383382
6049131,383073
6049167,383342
6049191,382844
6049197,383340
6049203,383377
6049260,383444
6049287,383448
6049312,383452
6049350,382960
6049353,383120
6049388,383445
6049448,383400
6049457,383406
6049458,383458
6049479,383148
6049494,383184
6049516,383428
6049540,383462
6049562,383405
6049599,383055
6049633,383465
6049646,383101
6049652,383431
6049665,383449
6049725,383427
6049735,383467
6049754,383327
6049761,383421
6049779,383135
6049788,383384
6049834,383473
6049880,383348
6049902,383385
6049957,383480
6050005,383469
6050096,383420
6050104,383438
6050118,383270
6050322,383498
6050328,383499
6050391,383472
6050442,383440
6050444,383503
6050454,383096
6050697,383240
6050707,383512
6050748,383318
6050749,383023
6050764,383286
6050823,383276
6050945,383477
6050963,383517
6051003,383402
6051017,383534
6051030,383511
6051045,383527
6051061,383500
6051087,383323
6051095,383446
6051161,382920
6051182,383398
6051227,383436
6051229,383515
6051252,383071
6051259,383493
6051295,382935
6051300,383548
6051366,381395
6051394,383138
6051429,383557
6051440,383272
6051486,382707
6051557,383434
6051655,382989
6051762,383558
6051775,383556
6051794,383119
6051843,383454
6051876,383086
6051931,383255
6051969,383576
6052017,383525
6052061,163043
6052066,383319
6052165,383455
6052203,383364
6052351,383401
6052435,383040
6052513,383615
6052567,383268
6052601,383299
6052606,383337
6052670,383245
6052685,383513
6052786,383593
6052839,383575
6052849,383460
6052867,383628
6052881,383620
6052924,383447
6052967,383501
6052982,383492
6053011,383200
6053169,383645
6053170,383497
6053212,383560
6053225,381093
6053298,383574
6053414,383553
6053417,383661
6053488,383664
6053548,383629
6053587,381839
6053643,383677
6053659,383646
6053665,383641
6053666,383679
6053686,383490
6053753,383675
6053796,383686
6053809,383684
6053816,383554
6053824,383678
6053864,383095
6053878,371630
6053915,383694
6053918,383578
6053932,383670
6053945,383582
6053986,383338
6054010,383569
6054028,383654
6054068,383703
6054083,383647
6054123,383507
6054135,383644
6054145,383437
6054158,383601
6054181,383711
6054309,383371
6054368,383714
6054421,383388
6054434,383712
6054472,383659
6054486,383726
6054505,382196
6054520,383561
6054551,383585
6054626,383736
6054638,383526
6054644,383192
6054677,383300
6054723,382558
6054817,383744
6054846,383097
6054875,383339
6054923,383735
6054956,383573
6054981,383630
6054982,383650
6055058,383531
6055082,383587
6055083,383450
6055101,383648
6055121,378968
6055149,383532
6055151,382815
6055158,383627
6055178,383333
6055187,383765
6055211,383596
6055231,383571
6055262,383238
6055266,383770
6055317,382747
6055342,383718
6055399,383783
6055409,309083
6055480,382443
6055507,383463
6055543,383788
6055595,382943
6055623,383787
6055654,383791
6055659,383720
6055684,383634
6055751,383430
6055759,383609
6055779,383394
6055780,383756
6055817,383766
6055899,383781
6056001,383710
6056041,383698
6056058,383551
6056118,383099
6056137,383819
6056181,383708
6056208,383761
6056225,383682
6056325,383471
6056331,383750
6056350,383745
6056444,383833
6056448,383792
6056456,383613
6056496,383752
6056497,383705
6056633,383825
6056652,383636
6056659,383667
6056718,382614
6056727,383795
6056792,383807
6056897,383658
6056954,383852
6056975,380558
6057001,383617
6057041,383796
6057048,383321
6057205,383830
6057232,383810
6057289,383773
6057293,383543
6057301,383633
6057315,383868
6057321,383869
6057343,383662
6057412,360952
6057491,383860
6057544,383764
6057570,383803
6057582,383865
6057611,383790
6057622,383843
6057671,383872
6057727,383610
6057751,383660
6057772,383689
6057774,383887
6057809,383741
6057824,382343
6057838,383779
6057859,383690
6057871,383776
6057881,383892
6057902,383893
6057919,383829
6057951,383894
6058011,383785
6058108,383901
6058143,383315
6058242,383867
6058288,383485
6058377,383903
6058441,383619
6058464,383839
6058520,383881
6058547,383911
6058583,383815
6058586,383913
6058640,383897
6058719,383915
6058736,383834
6058821,383451
6058848,383603
6058857,365266
6058912,383784
6058913,383876
6059043,382885
6059085,383927
6059134,383854
6059181,383930
6059246,383831
6059315,383800
6059356,383812
6059371,383590
6059425,383411
6059436,383934
6059449,383535
6059454,383674
6059488,383941
6059770,383937
6059854,383285
6059879,383929
6059887,383948
6059915,383970
6059930,383870
6060030,383966
6060042,383923
6060088,383851
6060105,383951
6060116,383625
6060168,383820
6060215,383344
6060216,383731
6060228,383827
6060230,383968
6060291,383986
6060319,383611
6060443,315717
6060507,383871
6060577,383920
6060579,383693
6060616,383933
6060646,382667
6060664,383877
6060671,383995
6060680,383598
6060701,382426
6060720,384008
6060766,383168
6060772,383926
6060777,383848
6060783,383947
6060838,384013
6060869,383652
6060933,383026
6060942,383793
6060953,383909
6060957,383680
6060993,383982
6061013,384029
6061018,384030
6061026,383775
6061033,383640
6061039,384027
6061069,383922
6061094,383925
6061149,383478
6061190,384045
6061240,383957
6061284,383592
6061306,383993
6061379,383767
6061391,383518
6061406,383786
6061442,384064
6061522,383743
6061581,383591
6061732,384075
6061790,383956
6061797,384068
6061840,378550
6061855,383632
6061875,384056
6061924,383600
6061931,384090
6061935,375278
6061937,384005
6061974,383669
6062067,383520
6062124,383942
6062137,383412
6062167,384105
6062257,384112
6062280,383623
6062353,384001
6062362,384007
6062377,383836
6062426,383959
6062446,384122
6062478,383997
6062490,384125
6062542,384011
6062575,384107
6062632,384119
6062635,384080
6062654,383709
6062735,384114
6062749,383696
6062750,384033
6062860,382673
6062876,384128
6062881,384143
6062971,384017
6063019,384148
6063032,382781
6063067,384031
6063192,383772
6063214,384120
6063229,384097
6063247,384032
6063263,383862
6063266,383908
6063295,384169
6063306,383950
6063309,384137
6063367,384034
6063369,384172
6063376,382228
6063402,383555
6063406,384173
6063448,384140
6063505,383960
6063514,383973
6063516,383964
6063544,384157
6063583,384123
6063593,381264
6063618,384163
6063627,383832
6063661,383719
6063672,384057
6063689,384051
6063749,384020
6063853,383546
6063855,384178
6063884,383875
6063901,384110
6063915,384168
6063969,384135
6064091,384197
6064106,384104
6064117,384199
6064121,384186
6064171,384204
6064248,383069
6064250,384207
6064321,384113
6064366,383801
6064439,384079
6064460,384217
6064474,384219
6064565,383538
6064571,381035
6064579,384198
6064625,383778
6064655,384224
6064657,384009
6064660,384072
6064685,384052
6064693,384182
6064754,384183
6064802,384035
6064839,384167
6064875,384050
6064909,384239
6064910,383597
6064983,384240
6064990,383955
6065012,384082
6065108,384247
6065115,384069
6065116,384067
6065134,382816
6065139,384102
6065164,383914
6065195,383878
6065253,383928
6065267,383746
6065274,384253
6065281,383748
6065293,384230
6065311,384260
6065367,384263
6065403,383924
6065426,384235
6065432,383889
6065439,384244
6065472,384271
6065514,382471
6065580,384200
6065588,383638
6065621,384278
6065664,384280
6065673,384276
6065684,384016
6065748,383864
6065766,384288
6065776,384290
6065779,384098
6065796,384291
6065824,384293
6065829,384294
6065865,384268
6065890,383866
6066010,384305
6066088,384270
6066157,383794
6066159,384195
6066203,384147
6066226,384272
6066265,383284
6066320,384227
6066359,384246
6066375,384284
6066461,384177
6066462,383466
6066527,383608
6066539,384103
6066589,384329
6066659,384252
6066672,384356
6066674,384216
6066948,384266
6066981,384321
6067002,384330
6067024,384214
6067027,384371
6067076,384372
6067124,384223
6067140,383906
6067224,384375
6067242,384320
6067321,384303
6067336,384286
6067365,384338
6067382,384352
6067383,384254
6067385,384382
6067407,384384
